order_id,customer_id,created_at,order_rank,attributed_channel,utm_medium,total_price,discount_code,discount_amount,discount_used,month,discount_status
5643481121020,7177954361596.0,2024-03-30,1,Email,,37.99,xxx,0.0,True,2024-03,No Discount
5643446059260,7404116312316.0,2024-03-30,1,Email,,7.99,xxx,50.0,True,2024-03,Discount Applied
5643473191164,7404201935100.0,2024-03-30,1,Paid Search,,200.0,xxx,0.0,True,2024-03,No Discount
5643471388924,7403912659196.0,2024-03-30,2,Email,,80.0,,0.0,False,2024-03,No Discount
5643397464316,6783232442620.0,2024-03-30,12,direct traffic,,0.0,xxx,120.0,True,2024-03,Free Gift
5643448647932,7404128207100.0,2024-03-30,1,XYZ media,user_33,80.0,xxx,0.0,True,2024-03,No Discount
5643415519484,7404019843324.0,2024-03-30,1,Paid Search,,280.0,,0.0,False,2024-03,No Discount
5643371708668,7380426195196.0,2024-03-30,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5643413225724,7253410808060.0,2024-03-30,2,Paid Search,,120.0,,0.0,False,2024-03,No Discount
5643402772732,7403983732988.0,2024-03-30,1,XYZ media,user_39,145.0,,0.0,False,2024-03,No Discount
5643369578748,7403931533564.0,2024-03-30,1,Email,,64.0,,0.0,False,2024-03,No Discount
5643362500860,7385087213820.0,2024-03-30,1,XYZ media,user_41,64.0,xxx,0.0,True,2024-03,No Discount
5643362566396,7403928158460.0,2024-03-30,1,Email,,64.0,,0.0,False,2024-03,No Discount
5643305812220,7403883888892.0,2024-03-30,1,Email,,42.99,xxx,50.0,True,2024-03,Discount Applied
5643342446844,7403892015356.0,2024-03-30,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5643335729404,7315053543676.0,2024-03-30,1,Paid Search,,160.0,,0.0,False,2024-03,No Discount
5643323113724,7403890213116.0,2024-03-30,1,Paid Search,,12.99,xxx,50.0,True,2024-03,Discount Applied
5643232346364,7403827003644.0,2024-03-30,1,direct traffic,,36.0,,0.0,False,2024-03,No Discount
5643226579196,7403824218364.0,2024-03-30,1,XYZ media,user_33,80.0,xxx,0.0,True,2024-03,No Discount
5643212390652,6877765107964.0,2024-03-30,16,direct traffic,,88.0,,0.0,False,2024-03,No Discount
5643219108092,6877765107964.0,2024-03-30,17,direct traffic,,80.0,,0.0,False,2024-03,No Discount
5643216388348,7403816878332.0,2024-03-30,1,Email,,85.0,,0.0,False,2024-03,No Discount
5643204985084,7403800756476.0,2024-03-30,1,Paid Search,,64.0,xxx,0.0,True,2024-03,No Discount
5643193385212,7398596182268.0,2024-03-30,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5643175231740,6835140755708.0,2024-03-30,11,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5643159863548,4612310171837.0,2024-03-30,3,XYZ media,user_41,96.0,xxx,0.0,True,2024-03,No Discount
5643171135740,7303510982908.0,2024-03-30,1,Paid Search,,69.0,,0.0,False,2024-03,No Discount
5643161764092,6043443790076.0,2024-03-30,13,Email,,64.0,,0.0,False,2024-03,No Discount
5643155996924,7403768414460.0,2024-03-30,1,Email,,120.0,xxx,0.0,True,2024-03,No Discount
5643160060156,6901482389756.0,2024-03-30,5,Paid Search,,145.0,,0.0,False,2024-03,No Discount
5643151704316,7403765203196.0,2024-03-30,1,Paid Search,,125.0,xxx,0.0,True,2024-03,No Discount
5643145675004,7403760779516.0,2024-03-30,1,Email,,64.0,xxx,0.0,True,2024-03,No Discount
5643130667260,5213990977725.0,2024-03-30,15,Paid Search,,96.0,,0.0,False,2024-03,No Discount
5643099013372,6804553105660.0,2024-03-30,7,Email,,240.0,,0.0,False,2024-03,No Discount
5643112677628,7403734368508.0,2024-03-30,1,Paid Search,,17.99,xxx,50.0,True,2024-03,Discount Applied
5643102519548,7403727225084.0,2024-03-30,1,direct traffic,,12.99,xxx,50.0,True,2024-03,Discount Applied
5643097735420,7215519629564.0,2024-03-30,2,Email,,64.0,,0.0,False,2024-03,No Discount
5643083612412,7403707203836.0,2024-03-30,1,Paid Search,,62.99,xxx,0.0,True,2024-03,No Discount
5643093901564,7403720245500.0,2024-03-30,1,Email,,12.99,xxx,50.0,True,2024-03,Discount Applied
5643076010236,7403702976764.0,2024-03-30,1,Email,,7.99,xxx,50.0,True,2024-03,Discount Applied
5643050680572,7403682496764.0,2024-03-30,1,Email,,160.0,xxx,0.0,True,2024-03,No Discount
5643066671356,7403691114748.0,2024-03-30,1,Paid Search,,116.0,xxx,0.0,True,2024-03,No Discount
5643062673660,7403692425468.0,2024-03-30,1,Paid Search,,37.99,,0.0,False,2024-03,No Discount
5643061100796,7403690852604.0,2024-03-30,1,direct traffic,,5.0,xxx,26.0,True,2024-03,Discount Applied
5642992386300,7219700203772.0,2024-03-30,1,Email,,44.0,,0.0,False,2024-03,No Discount
5642913841404,7403579343100.0,2024-03-30,1,Paid Search,,120.0,,0.0,False,2024-03,No Discount
5642944807164,7403605885180.0,2024-03-30,1,direct traffic,,69.0,,0.0,False,2024-03,No Discount
5642894770428,6420316553468.0,2024-03-30,3,Email,,85.0,,0.0,False,2024-03,No Discount
5642882515196,4580321657021.0,2024-03-30,33,direct traffic,,160.0,,0.0,False,2024-03,No Discount
5642853777660,7403525636348.0,2024-03-30,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642866229500,7382080356604.0,2024-03-30,1,direct traffic,,60.0,xxx,0.0,True,2024-03,No Discount
5642866065660,7403536711932.0,2024-03-30,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642842341628,7104327581948.0,2024-03-30,3,Email,,192.0,xxx,0.0,True,2024-03,No Discount
5642840047868,7403509940476.0,2024-03-30,1,Email,,64.0,xxx,0.0,True,2024-03,No Discount
5642693312764,7403091296508.0,2024-03-29,1,Email,,49.0,xxx,0.0,True,2024-03,No Discount
5642800922876,7403477565692.0,2024-03-30,1,XYZ media,user_33,115.0,xxx,0.0,True,2024-03,No Discount
5642778411260,7239071072508.0,2024-03-30,1,Email,,64.0,,0.0,False,2024-03,No Discount
5642548805884,7403249074428.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642664870140,7403345019132.0,2024-03-29,1,Email,,54.0,,0.0,False,2024-03,No Discount
5642664050940,7403344822524.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642637410556,7403311333628.0,2024-03-29,1,XYZ media,user_33,80.0,xxx,0.0,True,2024-03,No Discount
5642510205180,7403205656828.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642623549692,7402542792956.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642527899900,7403210277116.0,2024-03-29,1,Email,,64.0,,0.0,False,2024-03,No Discount
5642502373628,7403194974460.0,2024-03-29,1,Paid Search,,120.0,xxx,0.0,True,2024-03,No Discount
5642450370812,7281975820540.0,2024-03-29,2,Paid Search,,37.99,,0.0,False,2024-03,No Discount
5642483532028,6014563516668.0,2024-03-29,4,Paid Search,,116.0,,0.0,False,2024-03,No Discount
5642443030780,7036104638716.0,2024-03-29,2,Paid Search,,126.0,,0.0,False,2024-03,No Discount
5642450141436,7403129733372.0,2024-03-29,1,Paid Search,,145.0,xxx,0.0,True,2024-03,No Discount
5642444472572,6914328559868.0,2024-03-29,2,direct traffic,,120.0,,0.0,False,2024-03,No Discount
5642435395836,7403113447676.0,2024-03-29,1,XYZ media,user_33,116.0,xxx,0.0,True,2024-03,No Discount
5642420617468,7403099095292.0,2024-03-29,1,XYZ media,user_33,80.0,xxx,0.0,True,2024-03,No Discount
5642404626684,7403082744060.0,2024-03-29,1,direct traffic,,64.0,,0.0,False,2024-03,No Discount
5642406985980,6791712997628.0,2024-03-29,2,XYZ media,user_33,80.0,xxx,0.0,True,2024-03,No Discount
5642406199548,7403083006204.0,2024-03-29,1,XYZ media,user_33,64.0,xxx,0.0,True,2024-03,No Discount
5642371465468,7403048501500.0,2024-03-29,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5642342007036,7403010621692.0,2024-03-29,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5642339582204,7403002593532.0,2024-03-29,1,Email,,80.0,,0.0,False,2024-03,No Discount
5642332504316,7403015274748.0,2024-03-29,1,direct traffic,,80.0,,0.0,False,2024-03,No Discount
5642403414268,7403081236732.0,2024-03-29,1,XYZ media,user_33,64.0,xxx,0.0,True,2024-03,No Discount
5642397974780,7403075404028.0,2024-03-29,1,Paid Search,,17.99,,0.0,False,2024-03,No Discount
5642323886332,7403007148284.0,2024-03-29,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5642282762492,7402965303548.0,2024-03-29,1,Email,,120.0,,0.0,False,2024-03,No Discount
5642314580220,6909879714044.0,2024-03-29,5,Email,,200.0,,0.0,False,2024-03,No Discount
5642301604092,7171120169212.0,2024-03-29,1,Email,,0.0,xxx,48.0,True,2024-03,Free Gift
5642295181564,7399537311996.0,2024-03-29,1,direct traffic,,5.0,xxx,26.0,True,2024-03,Discount Applied
5642257727740,7402944069884.0,2024-03-29,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5642273259772,7402958782716.0,2024-03-29,1,direct traffic,,5.0,xxx,26.0,True,2024-03,Discount Applied
5642270966012,7402929324284.0,2024-03-29,1,Paid Search,,120.0,xxx,0.0,True,2024-03,No Discount
5642253730044,7402898424060.0,2024-03-29,1,XYZ media,user_16,80.0,xxx,0.0,True,2024-03,No Discount
5642247864572,7402935615740.0,2024-03-29,1,XYZ media,user_41,145.0,xxx,0.0,True,2024-03,No Discount
5642227745020,7402917855484.0,2024-03-29,1,Paid Search,,96.0,xxx,0.0,True,2024-03,No Discount
5642102210812,7402816471292.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5642176790780,7248783802620.0,2024-03-29,1,Email,,96.0,xxx,0.0,True,2024-03,No Discount
5642134618364,7242267525372.0,2024-03-29,3,Paid Search,,75.0,,0.0,False,2024-03,No Discount
5642049159420,7402777084156.0,2024-03-29,1,direct traffic,,5.0,xxx,26.0,True,2024-03,Discount Applied
5642124099836,7228073640188.0,2024-03-29,2,Email,,64.0,,0.0,False,2024-03,No Discount
5642003579132,7402739466492.0,2024-03-29,1,Paid Search,,37.99,,0.0,False,2024-03,No Discount
5642036150524,7143429210364.0,2024-03-29,2,Affiliates,,116.0,,0.0,False,2024-03,No Discount
5642034118908,6734460911868.0,2024-03-29,19,direct traffic,,260.0,,0.0,False,2024-03,No Discount
5642013507836,7402748379388.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641943908604,7402533880060.0,2024-03-29,1,direct traffic,,120.0,xxx,0.0,True,2024-03,No Discount
5641979887868,7098304102652.0,2024-03-29,7,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5641954590972,7402697457916.0,2024-03-29,1,Paid Search,,120.0,,0.0,False,2024-03,No Discount
5641923461372,7402674487548.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641951183100,6422599106812.0,2024-03-29,5,Email,,52.99,,0.0,False,2024-03,No Discount
5641862578428,7402622451964.0,2024-03-29,1,direct traffic,,69.0,,0.0,False,2024-03,No Discount
5641879879932,6851094216956.0,2024-03-29,3,Paid Search,,110.0,,0.0,False,2024-03,No Discount
5641832104188,7402597941500.0,2024-03-29,1,direct traffic,,116.0,xxx,0.0,True,2024-03,No Discount
5641804120316,7305107505404.0,2024-03-29,2,Email,,88.0,,0.0,False,2024-03,No Discount
5641779904764,7402553377020.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641768534268,7400717484284.0,2024-03-29,1,Paid Search,,80.0,xxx,0.0,True,2024-03,No Discount
5641726623996,7402503667964.0,2024-03-29,1,Email,,120.0,xxx,0.0,True,2024-03,No Discount
5641749496060,7356323037436.0,2024-03-29,2,Email,,103.0,,0.0,False,2024-03,No Discount
5641724100860,7402500522236.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641717547260,7401672868092.0,2024-03-29,1,Email,,62.99,xxx,0.0,True,2024-03,No Discount
5641704046844,6841181405436.0,2024-03-29,5,Email,,230.0,,0.0,False,2024-03,No Discount
5641705062652,7402480435452.0,2024-03-29,1,XYZ media,user_28,200.0,xxx,0.0,True,2024-03,No Discount
5641704210684,7402478469372.0,2024-03-29,1,Email,,7.99,xxx,45.0,True,2024-03,Discount Applied
5641633956092,6748390981884.0,2024-03-29,9,direct traffic,,120.0,,0.0,False,2024-03,No Discount
5641670820092,6879999623420.0,2024-03-29,3,Paid Search,,67.99,,0.0,False,2024-03,No Discount
5641666265340,7402433642748.0,2024-03-29,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641659351292,4434311938237.0,2024-03-29,8,Email,,44.0,xxx,0.0,True,2024-03,No Discount
5641574023420,7355849015548.0,2024-03-28,2,Email,,64.0,,0.0,False,2024-03,No Discount
5641620160764,7402383409404.0,2024-03-29,1,Paid Search,,144.0,,0.0,False,2024-03,No Discount
5641612951804,7273166340348.0,2024-03-29,2,Email,,101.0,xxx,15.0,True,2024-03,Discount Applied
5641554067708,7235523248380.0,2024-03-28,3,Paid Search,,265.0,,0.0,False,2024-03,No Discount
5641527591164,6986227712252.0,2024-03-28,2,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5641535029500,7075804446972.0,2024-03-28,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5641397043452,7402126639356.0,2024-03-28,1,Paid Search,,80.0,xxx,0.0,True,2024-03,No Discount
5641438724348,7402177331452.0,2024-03-28,1,XYZ media,user_9,64.0,xxx,0.0,True,2024-03,No Discount
5641433972988,7402169696508.0,2024-03-28,1,Paid Search,,24.0,xxx,0.0,True,2024-03,No Discount
5641387770108,7016223998204.0,2024-03-28,5,Paid Search,,200.0,,0.0,False,2024-03,No Discount
5641389605116,7402113958140.0,2024-03-28,1,direct traffic,,69.0,,0.0,False,2024-03,No Discount
5641357426940,7375555231996.0,2024-03-28,2,direct traffic,,0.0,xxx,30.0,True,2024-03,Free Gift
5641335275772,7402020897020.0,2024-03-28,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641326264572,6034976866556.0,2024-03-28,4,Email,,37.99,xxx,15.0,True,2024-03,Discount Applied
5641348677884,5681344053437.0,2024-03-28,2,direct traffic,,49.0,xxx,15.0,True,2024-03,Discount Applied
5641325543676,7263915966716.0,2024-03-28,5,Email,,145.0,,0.0,False,2024-03,No Discount
5641272721660,7401930457340.0,2024-03-28,1,XYZ media,user_11,64.0,xxx,0.0,True,2024-03,No Discount
5641315352828,6040499486972.0,2024-03-28,23,direct traffic,,172.0,,0.0,False,2024-03,No Discount
5641297363196,7157082652924.0,2024-03-28,5,direct traffic,,220.0,,0.0,False,2024-03,No Discount
5641267740924,7401915416828.0,2024-03-28,1,Email,,94.0,,0.0,False,2024-03,No Discount
5641213346044,7401857483004.0,2024-03-28,1,Email,,200.0,xxx,0.0,True,2024-03,No Discount
5641191522556,7184636870908.0,2024-03-28,2,Email,,160.0,,0.0,False,2024-03,No Discount
5641207480572,7401853288700.0,2024-03-28,1,direct traffic,,64.0,,0.0,False,2024-03,No Discount
5641174581500,7401817473276.0,2024-03-28,2,direct traffic,,0.0,,0.0,False,2024-03,Unknown
5641166717180,7401817473276.0,2024-03-28,1,direct traffic,,96.0,xxx,0.0,True,2024-03,No Discount
5641160524028,7118639333628.0,2024-03-28,5,direct traffic,,112.0,,0.0,False,2024-03,No Discount
5641143419132,7273763471612.0,2024-03-28,1,direct traffic,,80.0,xxx,0.0,True,2024-03,No Discount
5641154920700,6515524698364.0,2024-03-28,7,direct traffic,,80.0,,0.0,False,2024-03,No Discount
5641131000060,7178975379708.0,2024-03-28,5,direct traffic,,0.0,xxx,115.0,True,2024-03,Free Gift
5641133818108,7401784279292.0,2024-03-28,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5641106653436,7401759637756.0,2024-03-28,1,Paid Search,,160.0,,0.0,False,2024-03,No Discount
5641104916732,7400771027196.0,2024-03-28,1,Paid Search,,64.0,xxx,0.0,True,2024-03,No Discount
5641077489916,7340200952060.0,2024-03-28,2,direct traffic,,0.0,xxx,310.0,True,2024-03,Free Gift
5641081487612,7401699082492.0,2024-03-28,1,Paid Search,,62.99,,0.0,False,2024-03,No Discount
5641058910460,7401676407036.0,2024-03-28,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5641077555452,3200008847456.0,2024-03-28,2,Paid Search,,69.0,,0.0,False,2024-03,No Discount
5641008185596,7401627746556.0,2024-03-28,1,Email,,64.0,,0.0,False,2024-03,No Discount
5641045213436,7163166392572.0,2024-03-28,2,Paid Search,,200.0,,0.0,False,2024-03,No Discount
5640999174396,7401621389564.0,2024-03-28,1,Paid Search,,17.99,,0.0,False,2024-03,No Discount
5640994259196,7401617326332.0,2024-03-28,1,Paid Search,,120.0,,0.0,False,2024-03,No Discount
5640989049084,7366938657020.0,2024-03-28,1,Email,,96.0,xxx,0.0,True,2024-03,No Discount
5640918728956,7040653328636.0,2024-03-28,3,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640857420028,7217503240444.0,2024-03-28,2,Paid Search,,110.0,,0.0,False,2024-03,No Discount
5640880554236,7401514828028.0,2024-03-28,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640875213052,7401504833788.0,2024-03-28,1,direct traffic,,101.0,xxx,0.0,True,2024-03,No Discount
5640845623548,7401342468348.0,2024-03-28,1,Paid Search,,24.0,,0.0,False,2024-03,No Discount
5640835465468,7401230762236.0,2024-03-28,1,Paid Search,,160.0,xxx,0.0,True,2024-03,No Discount
5640715075836,7400754905340.0,2024-03-28,1,Paid Search,,37.99,xxx,0.0,True,2024-03,No Discount
5640774746364,6656569082108.0,2024-03-28,2,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640756003068,7362794815740.0,2024-03-28,2,Paid Search,,116.0,,0.0,False,2024-03,No Discount
5640747679996,7400737374460.0,2024-03-28,1,Paid Search,,192.0,,0.0,False,2024-03,No Discount
5640737784060,5546768367805.0,2024-03-28,33,direct traffic,,67.99,,0.0,False,2024-03,No Discount
5640647115004,7400678129916.0,2024-03-28,1,Paid Search,,116.0,,0.0,False,2024-03,No Discount
5640688861436,7400732098812.0,2024-03-28,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5640682045692,7205139513596.0,2024-03-28,2,direct traffic,,37.99,,0.0,False,2024-03,No Discount
5640681029884,7400723087612.0,2024-03-28,1,Paid Search,,96.0,xxx,0.0,True,2024-03,No Discount
5640629616892,6680344527100.0,2024-03-28,8,Email,,157.0,xxx,0.0,True,2024-03,No Discount
5640676933884,7400716599548.0,2024-03-28,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5640576401660,6126546190588.0,2024-03-28,10,Paid Search,,480.0,,0.0,False,2024-03,No Discount
5640608710908,7400611610876.0,2024-03-28,1,Paid Search,,155.0,,0.0,False,2024-03,No Discount
5640588951804,7334292521212.0,2024-03-28,2,Email,,96.0,,0.0,False,2024-03,No Discount
5640573092092,7400457240828.0,2024-03-28,1,Email,,96.0,xxx,0.0,True,2024-03,No Discount
5640555102460,6849774977276.0,2024-03-28,3,Paid Search,,88.0,,0.0,False,2024-03,No Discount
5640481767676,7400456356092.0,2024-03-27,1,Paid Search,,24.0,,0.0,False,2024-03,No Discount
5640534491388,7220936048892.0,2024-03-28,3,Email,,37.99,,0.0,False,2024-03,No Discount
5640514207996,7337765896444.0,2024-03-28,2,Paid Search,,116.0,,0.0,False,2024-03,No Discount
5640404664572,7400295465212.0,2024-03-27,1,Email,,69.0,,0.0,False,2024-03,No Discount
5640419016956,7083832279292.0,2024-03-27,3,direct traffic,,9.0,xxx,15.0,True,2024-03,Discount Applied
5640325791996,7400200503548.0,2024-03-27,1,Paid Search,,116.0,,0.0,False,2024-03,No Discount
5640322416892,7302986531068.0,2024-03-27,2,Email,,80.0,,0.0,False,2024-03,No Discount
5640287682812,7241875652860.0,2024-03-27,3,direct traffic,,0.0,xxx,110.0,True,2024-03,Free Gift
5640300822780,6867012714748.0,2024-03-27,2,Paid Search,,71.74,xxx,11.25,True,2024-03,Discount Applied
5640298594556,7368488026364.0,2024-03-27,2,direct traffic,,0.0,xxx,26.0,True,2024-03,Free Gift
5640272052476,7047787512060.0,2024-03-27,2,Email,,185.0,,0.0,False,2024-03,No Discount
5640265957628,6483807469820.0,2024-03-27,5,Email,,96.0,xxx,0.0,True,2024-03,No Discount
5640286699772,7400140800252.0,2024-03-27,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640280572156,5978297893116.0,2024-03-27,4,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640247378172,7400073691388.0,2024-03-27,1,Paid Search,,62.99,,0.0,False,2024-03,No Discount
5640242725116,4656201859261.0,2024-03-27,16,direct traffic,,0.0,xxx,26.0,True,2024-03,Free Gift
5640240660732,7361698758908.0,2024-03-27,1,Paid Search,,145.0,,0.0,False,2024-03,No Discount
5640242069756,7400063598844.0,2024-03-27,1,Paid Search,,280.0,,0.0,False,2024-03,No Discount
5640214872316,7400020148476.0,2024-03-27,1,direct traffic,,75.99,xxx,12.0,True,2024-03,Discount Applied
5640184103164,7399978074364.0,2024-03-27,1,direct traffic,,160.0,,0.0,False,2024-03,No Discount
5640202191100,7400002093308.0,2024-03-27,1,Paid Search,,135.0,,0.0,False,2024-03,No Discount
5640160084220,7013804540156.0,2024-03-27,4,direct traffic,,0.0,xxx,120.0,True,2024-03,Free Gift
5640133738748,6799683715324.0,2024-03-27,11,direct traffic,,0.0,xxx,80.0,True,2024-03,Free Gift
5640154644732,6757156487420.0,2024-03-27,11,direct traffic,,0.0,xxx,80.0,True,2024-03,Free Gift
5640148189436,7238335004924.0,2024-03-27,2,Email,,120.0,,0.0,False,2024-03,No Discount
5640145010940,7348974518524.0,2024-03-27,2,direct traffic,,0.0,xxx,125.0,True,2024-03,Free Gift
5640131215612,7399530856700.0,2024-03-27,1,Email,,17.99,xxx,50.0,True,2024-03,Discount Applied
5640129446140,7399906148604.0,2024-03-27,1,XYZ media,user_34,64.0,xxx,0.0,True,2024-03,No Discount
5640128037116,7399904084220.0,2024-03-27,1,direct traffic,,80.0,,0.0,False,2024-03,No Discount
5640042512636,7399806927100.0,2024-03-27,1,Paid Search,,44.0,,0.0,False,2024-03,No Discount
5640081637628,7252485046524.0,2024-03-27,2,Paid Search,,165.0,,0.0,False,2024-03,No Discount
5640078164220,7206801604860.0,2024-03-27,1,direct traffic,,24.0,,0.0,False,2024-03,No Discount
5640075444476,7399841202428.0,2024-03-27,1,Paid Search,,320.0,,0.0,False,2024-03,No Discount
5640041726204,7283937247484.0,2024-03-27,3,Email,,49.0,xxx,15.0,True,2024-03,Discount Applied
5639997456636,7399756529916.0,2024-03-27,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640020295932,7399690633468.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5640013906172,7399778124028.0,2024-03-27,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5640002732284,7399765803260.0,2024-03-27,1,Email,,80.0,,0.0,False,2024-03,No Discount
5639988347132,7169260781820.0,2024-03-27,2,XYZ media,user_28,232.0,xxx,0.0,True,2024-03,No Discount
5639918092540,6833872109820.0,2024-03-27,1,Paid Search,,116.0,,0.0,False,2024-03,No Discount
5639977238780,7398612074748.0,2024-03-27,1,Email,,96.0,xxx,0.0,True,2024-03,No Discount
5639928054012,7399679918332.0,2024-03-27,1,Email,,96.0,,0.0,False,2024-03,No Discount
5639920484604,6990736130300.0,2024-03-27,3,direct traffic,,96.0,,0.0,False,2024-03,No Discount
5639910916348,6074280739068.0,2024-03-27,7,Email,,64.0,,0.0,False,2024-03,No Discount
5639899971836,7399650099452.0,2024-03-27,1,Email,,96.0,xxx,0.0,True,2024-03,No Discount
5639881916668,6429442605308.0,2024-03-27,8,Paid Search,,160.0,,0.0,False,2024-03,No Discount
5639894925564,6477108740348.0,2024-03-27,2,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5639889158396,7399639351548.0,2024-03-27,1,Paid Search,,582.25,xxx,102.75,True,2024-03,Discount Applied
5639868449020,6882082881788.0,2024-03-27,7,XYZ media,user_5,116.0,xxx,0.0,True,2024-03,No Discount
5639852753148,7399594131708.0,2024-03-27,1,Affiliates,,75.99,xxx,12.0,True,2024-03,Discount Applied
5639848952060,7239252705532.0,2024-03-27,2,Paid Search,,146.0,,0.0,False,2024-03,No Discount
5639861731580,7399603142908.0,2024-03-27,1,direct traffic,,67.99,,0.0,False,2024-03,No Discount
5639847280892,7399586300156.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639797801212,7399529971964.0,2024-03-27,1,Paid Search,,295.0,,0.0,False,2024-03,No Discount
5639823556860,7062781001980.0,2024-03-27,4,Email,,145.0,xxx,0.0,True,2024-03,No Discount
5639764639996,7399490814204.0,2024-03-27,1,Paid Search,,80.0,,0.0,False,2024-03,No Discount
5639764476156,7363774087420.0,2024-03-27,1,Paid Search,,101.0,xxx,0.0,True,2024-03,No Discount
5639740522748,7399455752444.0,2024-03-27,1,Paid Search,,120.0,,0.0,False,2024-03,No Discount
5639761133820,7399485178108.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639756054780,7399472267516.0,2024-03-27,1,Email,,80.0,,0.0,False,2024-03,No Discount
5639746715900,6809286803708.0,2024-03-27,2,Email,,31.0,,0.0,False,2024-03,No Discount
5639714242812,7399422918908.0,2024-03-27,1,direct traffic,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639727644924,6951177519356.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639692222716,7399394902268.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639676690684,7399373701372.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639665484028,7399358726396.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639654506748,5173004107965.0,2024-03-27,19,Email,,24.0,,0.0,False,2024-03,No Discount
5639654375676,7399333757180.0,2024-03-27,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5639639630076,7399210025212.0,2024-03-27,1,XYZ media,user_41,145.0,xxx,0.0,True,2024-03,No Discount
5639686226172,6230721986812.0,2024-03-27,7,Email,,200.0,,0.0,False,2024-03,No Discount
5639615348988,7158588571900.0,2024-03-27,3,Email,,128.0,,0.0,False,2024-03,No Discount
5639627800828,7398491717884.0,2024-03-27,1,Email,,64.0,,0.0,False,2024-03,No Discount
5639625965820,7310751564028.0,2024-03-27,2,Email,,110.0,,0.0,False,2024-03,No Discount
5639601946876,6389761736956.0,2024-03-27,14,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639613022460,7281203577084.0,2024-03-27,2,Email,,29.0,xxx,15.0,True,2024-03,Discount Applied
5639565115644,7399216021756.0,2024-03-27,1,Paid Search,,64.0,,0.0,False,2024-03,No Discount
5639590805756,7399241580796.0,2024-03-27,1,Paid Search,,145.0,,0.0,False,2024-03,No Discount
5639585267964,7390437212412.0,2024-03-27,2,Email,,640.0,,0.0,False,2024-03,No Discount
5639578910972,7133094478076.0,2024-03-27,1,Email,,31.0,,0.0,False,2024-03,No Discount
5639544045820,7399194362108.0,2024-03-27,1,Email,,5.0,xxx,26.0,True,2024-03,Discount Applied
5639454884092,7399104053500.0,2024-03-26,1,Paid Search,,200.0,xxx,0.0,True,2024-03,No Discount
5639509410044,7399097467132.0,2024-03-27,1,Email,,96.0,xxx,0.0,True,2024-03,No Discount
